name,lat,lng,type
四川省肿瘤医院,30.613276806916883,104.06618390405667,医疗保健服务;专科医院;肿瘤医院
成都市第十人民医院(净居寺路),30.627634797710172,104.10087438625798,医疗保健服务;综合医院;综合医院
四川省中西医结合医院,30.6169393784182,104.06386628588943,医疗保健服务;综合医院;三级甲等医院
成都市东区医院,30.606300238206696,104.09472792357579,医疗保健服务;综合医院;综合医院
成都惠之民医院,30.61367346781478,104.07345446998423,医疗保健服务;综合医院;综合医院
西部空军四五二医院,30.63690100713032,104.09132486004049,医疗保健服务;综合医院;三级甲等医院
成都棕南医院,30.6243070557751,104.06622825423919,医疗保健服务;综合医院;综合医院
四川华普医院(装修中),30.622393856787678,104.05446675999949,医疗保健服务;综合医院;三级甲等医院
火车南站社区卫生服务中心,30.61446519326959,104.06943555397292,医疗保健服务;综合医院;卫生院
成都高新清科医院,30.605766537103435,104.06826827837806,医疗保健服务;综合医院;综合医院
东光社区卫生服务中心(东光街),30.621111819907348,104.09524328918756,医疗保健服务;综合医院;卫生院
望江医院,30.635434109041384,104.07932862241714,医疗保健服务;综合医院;综合医院
市区县社保定点医院,30.61361434465328,104.07341850079533,医疗保健服务;综合医院;综合医院
四川省中医药研究院附属医院,30.617104137801697,104.06324709840855,医疗保健服务;综合医院;综合医院
成都长峰医院,30.603993610253692,104.09613660926865,医疗保健服务;专科医院;肿瘤医院
四川生殖卫生医院-副院长办公室,30.62942613227865,104.0632214139551,医疗保健服务;综合医院;综合医院
四川省骨科医院协作医院,30.61367435912997,104.07370149620118,医疗保健服务;专科医院;骨科医院
南光医院龙舟诊所,30.63404437158155,104.09281085787411,医疗保健服务;诊所;诊所
锦江区琉璃医院,30.624546196729174,104.08808935039913,医疗保健服务;综合医院;综合医院
成都高新区蓓蕾社区卫生服务站,30.62933869056007,104.05221527349212,医疗保健服务;综合医院;卫生院
武侯区玉林社区卫生服务中心,30.632471379383755,104.05442074034849,医疗保健服务;综合医院;卫生院
成都中医药大学附属医院指导医院,30.613784730235807,104.07345740461062,医疗保健服务;综合医院;综合医院
成都中医药大学附属医院双向转诊医院,30.61370457723833,104.07337444299881,医疗保健服务;综合医院;卫生院
民建四川大学华西支部辅导医院,30.635734522361375,104.0666878511198,医疗保健服务;综合医院;综合医院
电子科技大学医学院附属肿瘤医院,30.614611122136665,104.06595407962882,医疗保健服务;综合医院;综合医院
四川省肿瘤医院,30.613276806916883,104.06618390405667,医疗保健服务;专科医院;肿瘤医院
成都市第十人民医院(净居寺路),30.627634797710172,104.10087438625798,医疗保健服务;综合医院;综合医院
四川省中西医结合医院,30.6169393784182,104.06386628588943,医疗保健服务;综合医院;三级甲等医院
成都市东区医院,30.606300238206696,104.09472792357579,医疗保健服务;综合医院;综合医院
成都惠之民医院,30.61367346781478,104.07345446998423,医疗保健服务;综合医院;综合医院
西部空军四五二医院,30.63690100713032,104.09132486004049,医疗保健服务;综合医院;三级甲等医院
成都棕南医院,30.6243070557751,104.06622825423919,医疗保健服务;综合医院;综合医院
四川华普医院(装修中),30.622393856787678,104.05446675999949,医疗保健服务;综合医院;三级甲等医院
火车南站社区卫生服务中心,30.61446519326959,104.06943555397292,医疗保健服务;综合医院;卫生院
成都高新清科医院,30.605766537103435,104.06826827837806,医疗保健服务;综合医院;综合医院
东光社区卫生服务中心(东光街),30.621111819907348,104.09524328918756,医疗保健服务;综合医院;卫生院
望江医院,30.635434109041384,104.07932862241714,医疗保健服务;综合医院;综合医院
市区县社保定点医院,30.61361434465328,104.07341850079533,医疗保健服务;综合医院;综合医院
四川省中医药研究院附属医院,30.617104137801697,104.06324709840855,医疗保健服务;综合医院;综合医院
成都长峰医院,30.603993610253692,104.09613660926865,医疗保健服务;专科医院;肿瘤医院
四川生殖卫生医院-副院长办公室,30.62942613227865,104.0632214139551,医疗保健服务;综合医院;综合医院
四川省骨科医院协作医院,30.61367435912997,104.07370149620118,医疗保健服务;专科医院;骨科医院
南光医院龙舟诊所,30.63404437158155,104.09281085787411,医疗保健服务;诊所;诊所
锦江区琉璃医院,30.624546196729174,104.08808935039913,医疗保健服务;综合医院;综合医院
成都高新区蓓蕾社区卫生服务站,30.62933869056007,104.05221527349212,医疗保健服务;综合医院;卫生院
武侯区玉林社区卫生服务中心,30.632471379383755,104.05442074034849,医疗保健服务;综合医院;卫生院
成都中医药大学附属医院指导医院,30.613784730235807,104.07345740461062,医疗保健服务;综合医院;综合医院
成都中医药大学附属医院双向转诊医院,30.61370457723833,104.07337444299881,医疗保健服务;综合医院;卫生院
民建四川大学华西支部辅导医院,30.635734522361375,104.0666878511198,医疗保健服务;综合医院;综合医院
电子科技大学医学院附属肿瘤医院,30.614611122136665,104.06595407962882,医疗保健服务;综合医院;综合医院
成都中医药大学第二附属医院,30.628833700786306,104.06457224618195,医疗保健服务;综合医院;综合医院
成都市第三人民医院胸痛中心网络医院,30.614499109218894,104.06981157412805,医疗保健服务;综合医院;综合医院
三六三医院双向转诊医院,30.61443906934189,104.06956658450412,医疗保健服务;综合医院;综合医院
科学园医院,30.63559778718844,104.06661402790706,医疗保健服务;综合医院;综合医院
锦江区第七人民医院,30.608503517428193,104.08694439966669,医疗保健服务;综合医院;卫生院
桂溪和平社区卫生服务站(天和路),30.605722678025415,104.07008848979774,医疗保健服务;综合医院;卫生院
成都军区四五二医院-护士长办公室,30.637025138135236,104.09040859462063,医疗保健服务;综合医院;综合医院
华西医学指定合作医疗机构,30.607093942409733,104.09071127744896,医疗保健服务;综合医院;综合医院
柳江社区卫生服务中心,30.60847450897983,104.08686840273558,医疗保健服务;综合医院;卫生院
西部空军四五二医院-成都体检医院,30.636807598152263,104.09103996069182,医疗保健服务;综合医院;综合医院
成都残疾人福利基金会残疾人医疗援助定点医院,30.63110847945324,104.10073834456183,医疗保健服务;综合医院;综合医院
棕北社区卫生服务中心,30.63013676419014,104.06945326804758,医疗保健服务;综合医院;卫生院
韩国巴诺巴奇医院,30.622265361724665,104.06336888050355,医疗保健服务;综合医院;综合医院
正广兴家庭医生服务中心,30.599602016352787,104.05926607143532,医疗保健服务;综合医院;卫生院
四川大学华西医院辅导社区卫生服务中心,30.614464117419725,104.06959857250307,医疗保健服务;综合医院;卫生院
成都高新区永安社区卫生服务中心,30.597050442769806,104.07166429439131,医疗保健服务;综合医院;卫生院
安生美体检医院,30.596459668726645,104.06093502715512,医疗保健服务;综合医院;综合医院
成都西部口腔医学研究院附属医院,30.635500108358816,104.06690319151024,医疗保健服务;专科医院;口腔医院
龙舟路社区卫生服务中心,30.632526533546184,104.09231275426545,医疗保健服务;综合医院;卫生院
锦馨社区卫生服务站,30.591943824105844,104.09234629997266,医疗保健服务;综合医院;卫生院
四川省基本医疗保险定点医疗机构,30.635724214975102,104.05402144665106,医疗保健服务;综合医院;综合医院
四川省基本医疗保险定点医疗机构,30.61367250096739,104.07337546199572,医疗保健服务;综合医院;综合医院
中国人民解放军第四五二医院指导医院,30.60633225883772,104.09475891753365,医疗保健服务;综合医院;综合医院
北京地坛医院协作医院,30.627478136777363,104.10076554801435,医疗保健服务;综合医院;综合医院
锦江七医院第二病区,30.608453486360474,104.08685040877535,医疗保健服务;综合医院;综合医院
成都中医药大学第二临床医学院,30.62986011710918,104.0634709347463,医疗保健服务;综合医院;综合医院
蓓蕾·工程服务站,30.629504542459273,104.05209406711231,医疗保健服务;综合医院;卫生院
