name,lat,lng,type
成都博爱医院,30.657065636487577,104.08339026480111,医疗保健服务;专科医院;肿瘤医院|医疗保健服务;综合医院;综合医院
成都市第二人民医院,30.664293523748768,104.08283675287964,医疗保健服务;综合医院;三级甲等医院
成都市第三人民医院,30.672747883701838,104.0584278109492,医疗保健服务;综合医院;三级甲等医院
四川大学华西第二医院,30.64314690925712,104.06134247280464,医疗保健服务;综合医院;三级甲等医院
成都空军机关医院,30.64307948070236,104.07228378024965,医疗保健服务;综合医院;综合医院
四川大学华西口腔医院,30.645942464124253,104.06121903473698,医疗保健服务;专科医院;口腔医院
成都锦一医院,30.66417258204682,104.07203783574036,医疗保健服务;综合医院;综合医院
青羊区人民医院,30.677078094620903,104.05557404978124,医疗保健服务;综合医院;综合医院
四川省第四人民医院,30.656410705806834,104.07243728957252,医疗保健服务;综合医院;综合医院
成都市第七人民医院,30.645757591436453,104.0757089177072,医疗保健服务;综合医院;综合医院
四川大学华西第四医院,30.64399551614879,104.0611791306946,医疗保健服务;综合医院;综合医院
成都新华医院,30.654309614804905,104.09913280569552,医疗保健服务;综合医院;综合医院
成都市青羊区新华少城社区卫生服务中心,30.677119374483574,104.05570598421234,医疗保健服务;综合医院;卫生院
电子科技大学医院,30.6782440754389,104.09945231887778,医疗保健服务;综合医院;综合医院
金牛区第四人民医院,30.68321466596092,104.07703248926322,医疗保健服务;综合医院;综合医院
成都军建烧烫伤医院,30.665424342558506,104.09845017893149,医疗保健服务;综合医院;综合医院
四川省第五人民医院,30.668451367056615,104.05247846950824,医疗保健服务;综合医院;综合医院
成华东区医院,30.658258533372944,104.0926000299202,医疗保健服务;综合医院;综合医院
建设路社区卫生服务中心(建设南新路),30.66917673951473,104.10066118175264,医疗保健服务;综合医院;卫生院
四川省林业中心医院,30.687290029630024,104.06241609085757,医疗保健服务;综合医院;综合医院
四川省国际医院,30.646674782333193,104.05610027158232,医疗保健服务;综合医院;综合医院
玉林社区卫生服务中心,30.64154974310734,104.05467516667669,医疗保健服务;综合医院;卫生院
青羊区太升社区卫生服务中心,30.673804132219168,104.07642172354892,医疗保健服务;综合医院;卫生院
成都仁爱医院,30.675733489880983,104.06922318668944,医疗保健服务;综合医院;综合医院
成都市成华区人民医院,30.665418053708787,104.09251060172026,医疗保健服务;综合医院;综合医院
成都博爱医院,30.657065636487577,104.08339026480111,医疗保健服务;专科医院;肿瘤医院|医疗保健服务;综合医院;综合医院
成都市第二人民医院,30.664293523748768,104.08283675287964,医疗保健服务;综合医院;三级甲等医院
成都市第三人民医院,30.672747883701838,104.0584278109492,医疗保健服务;综合医院;三级甲等医院
四川大学华西第二医院,30.64314690925712,104.06134247280464,医疗保健服务;综合医院;三级甲等医院
成都空军机关医院,30.64307948070236,104.07228378024965,医疗保健服务;综合医院;综合医院
四川大学华西口腔医院,30.645942464124253,104.06121903473698,医疗保健服务;专科医院;口腔医院
成都锦一医院,30.66417258204682,104.07203783574036,医疗保健服务;综合医院;综合医院
青羊区人民医院,30.677078094620903,104.05557404978124,医疗保健服务;综合医院;综合医院
