name,lat,lng,type
桐梓林欧城,30.61427916692638,104.05733631988439,商务住宅;住宅区;住宅小区
凯莱帝景(桐梓林北路),30.62021374472772,104.06168549352358,商务住宅;住宅区;住宅小区
翡翠城5期,30.615476631518032,104.08765984686167,商务住宅;住宅区;住宅小区
新加坡花园,30.614567114627473,104.05459883106104,商务住宅;住宅区;住宅小区
蓝天小区(科华南路),30.614390588218832,104.07482818637145,商务住宅;住宅区;住宅小区
芳草地(桐梓林中路),30.616459758777477,104.05996118800417,商务住宅;住宅区;住宅小区
银都花园,30.62219153112924,104.0512845817133,商务住宅;住宅区;住宅小区
东苑D区,30.60320365383069,104.074895532821,商务住宅;住宅区;住宅小区
风华苑(新光路),30.616597589841014,104.054537477513,商务住宅;住宅区;住宅小区
东南苑(二环路东五段),30.624862635252917,104.09001423021482,商务住宅;住宅区;住宅小区
合景叠翠峰,30.609326281438587,104.05461254750168,商务住宅;住宅区;住宅小区
华润·翡翠城,30.616344300995276,104.09146264876365,商务住宅;住宅区;住宅小区
阳光春天,30.6123563726849,104.07821272149417,商务住宅;住宅区;住宅小区
名士公馆,30.616106814449772,104.06654016525385,商务住宅;住宅区;住宅小区
棕南苑,30.6253954479087,104.07315091486957,商务住宅;住宅区;住宅小区
东湖国际(琉璃路),30.619288815983207,104.09023831538751,商务住宅;住宅区;住宅小区
蓝光·凯丽香江,30.602233085964826,104.07970717616043,商务住宅;住宅区;住宅小区
江南岸,30.607097121241576,104.05685361546907,商务住宅;住宅区;住宅小区
南方花园(中苑巷),30.618173559076823,104.06504650393518,商务住宅;住宅区;住宅小区|购物服务;专卖店;专营店
东苑A区,30.60805635922534,104.0814039850434,商务住宅;住宅区;住宅小区
东苑C区,30.606593480152586,104.07479675926336,商务住宅;住宅区;住宅小区
御府花都A区,30.599092020583136,104.06616083543155,商务住宅;住宅区;住宅小区
海德花苑,30.624479078153033,104.07662021394604,商务住宅;住宅区;住宅小区
3度空间,30.61237142905733,104.07592746874215,商务住宅;住宅区;住宅小区
城市春天,30.603074625877966,104.05476331321603,商务住宅;住宅区;住宅小区
桐梓林欧城,30.61427916692638,104.05733631988439,商务住宅;住宅区;住宅小区
凯莱帝景(桐梓林北路),30.62021374472772,104.06168549352358,商务住宅;住宅区;住宅小区
翡翠城5期,30.615476631518032,104.08765984686167,商务住宅;住宅区;住宅小区
新加坡花园,30.614567114627473,104.05459883106104,商务住宅;住宅区;住宅小区
蓝天小区(科华南路),30.614390588218832,104.07482818637145,商务住宅;住宅区;住宅小区
芳草地(桐梓林中路),30.616459758777477,104.05996118800417,商务住宅;住宅区;住宅小区
银都花园,30.62219153112924,104.0512845817133,商务住宅;住宅区;住宅小区
东苑D区,30.60320365383069,104.074895532821,商务住宅;住宅区;住宅小区
风华苑(新光路),30.616597589841014,104.054537477513,商务住宅;住宅区;住宅小区
东南苑(二环路东五段),30.624862635252917,104.09001423021482,商务住宅;住宅区;住宅小区
合景叠翠峰,30.609326281438587,104.05461254750168,商务住宅;住宅区;住宅小区
华润·翡翠城,30.616344300995276,104.09146264876365,商务住宅;住宅区;住宅小区
阳光春天,30.6123563726849,104.07821272149417,商务住宅;住宅区;住宅小区
名士公馆,30.616106814449772,104.06654016525385,商务住宅;住宅区;住宅小区
棕南苑,30.6253954479087,104.07315091486957,商务住宅;住宅区;住宅小区
东湖国际(琉璃路),30.619288815983207,104.09023831538751,商务住宅;住宅区;住宅小区
蓝光·凯丽香江,30.602233085964826,104.07970717616043,商务住宅;住宅区;住宅小区
江南岸,30.607097121241576,104.05685361546907,商务住宅;住宅区;住宅小区
南方花园(中苑巷),30.618173559076823,104.06504650393518,商务住宅;住宅区;住宅小区|购物服务;专卖店;专营店
东苑A区,30.60805635922534,104.0814039850434,商务住宅;住宅区;住宅小区
东苑C区,30.606593480152586,104.07479675926336,商务住宅;住宅区;住宅小区
御府花都A区,30.599092020583136,104.06616083543155,商务住宅;住宅区;住宅小区
海德花苑,30.624479078153033,104.07662021394604,商务住宅;住宅区;住宅小区
3度空间,30.61237142905733,104.07592746874215,商务住宅;住宅区;住宅小区
城市春天,30.603074625877966,104.05476331321603,商务住宅;住宅区;住宅小区
上海东韵,30.629417186215335,104.09849713554699,商务住宅;住宅区;住宅小区
天府南苑,30.6264022663286,104.05432977310126,商务住宅;住宅区;住宅小区
康郡北区,30.61286651169186,104.09379005890642,商务住宅;住宅区;住宅小区
牡丹名邸,30.618771499860014,104.05381477667456,商务住宅;住宅区;住宅小区
和苑(玉林横街),30.629332386008414,104.05724185211842,商务住宅;住宅区;住宅小区
纯真年代,30.62892190242647,104.08056287677358,商务住宅;住宅区;住宅小区
望江嘉苑,30.63078821879197,104.09109677369267,商务住宅;住宅区;住宅小区
天府名居,30.59338549203799,104.06837420488773,商务住宅;住宅区;住宅小区
东苑B区,30.608624090697656,104.07489507975426,商务住宅;住宅区;住宅小区
金三角,30.636504917198423,104.07104927643344,商务住宅;住宅区;住宅小区
河滨印象(河滨路),30.62849520732787,104.08431475567681,商务住宅;住宅区;住宅小区
五洲花园,30.59975077348222,104.06866612061431,商务住宅;住宅区;住宅小区
摩玛城,30.6249153739114,104.08663082974492,商务住宅;住宅区;住宅小区
融城理想,30.5999417299906,104.05758688040167,商务住宅;住宅区;住宅小区
阳光苑(桐梓林东路),30.622274482726954,104.05873635318926,商务住宅;住宅区;住宅小区
国信滨河雅居,30.62620695184066,104.08419624413862,商务住宅;住宅区;住宅小区
长城·半岛城邦(濯锦路),30.596575193982552,104.07515861339391,商务住宅;住宅区;住宅小区
66号院,30.631226646668622,104.09280441484466,商务住宅;住宅区;住宅小区
紫檀,30.62149071068639,104.06068027813475,商务住宅;住宅区;住宅小区
航空花园,30.61827794301329,104.06714065563229,商务住宅;住宅区;住宅小区
绿地锦天府,30.63371245796804,104.09973897692275,商务住宅;住宅区;住宅小区
曼哈顿自然派,30.618511107720003,104.06840461477674,商务住宅;住宅区;住宅小区
吉祥,30.63441587015848,104.09617770749757,商务住宅;住宅区;住宅小区
天府长城丽日清风,30.59740798126134,104.06999115022032,商务住宅;住宅区;住宅小区
凯丽滨江花园,30.594660450217596,104.07173689549256,商务住宅;住宅区;住宅小区
棕北国际2期,30.629439205616887,104.06983912839519,商务住宅;住宅区;住宅小区
